xPath,yPath
../augmented/train/x_18246.jpg,../augmented/train/y_18246.jpg
../augmented/train/x_21477.jpg,../augmented/train/y_21477.jpg
../augmented/train/x_21553.jpg,../augmented/train/y_21553.jpg
../augmented/train/x_13696.jpg,../augmented/train/y_13696.jpg
../augmented/train/x_12811.jpg,../augmented/train/y_12811.jpg
../augmented/train/x_8813.jpg,../augmented/train/y_8813.jpg
../augmented/train/x_14589.jpg,../augmented/train/y_14589.jpg
../augmented/train/x_2894.jpg,../augmented/train/y_2894.jpg
../augmented/train/x_4716.jpg,../augmented/train/y_4716.jpg
../augmented/train/x_23044.jpg,../augmented/train/y_23044.jpg
../augmented/train/x_21338.jpg,../augmented/train/y_21338.jpg
../augmented/train/x_20615.jpg,../augmented/train/y_20615.jpg
../augmented/train/x_7314.jpg,../augmented/train/y_7314.jpg
../augmented/train/x_16970.jpg,../augmented/train/y_16970.jpg
../augmented/train/x_14840.jpg,../augmented/train/y_14840.jpg
../augmented/train/x_23519.jpg,../augmented/train/y_23519.jpg
../augmented/train/x_1912.jpg,../augmented/train/y_1912.jpg
../augmented/train/x_18186.jpg,../augmented/train/y_18186.jpg
../augmented/train/x_15272.jpg,../augmented/train/y_15272.jpg
../augmented/train/x_12976.jpg,../augmented/train/y_12976.jpg
../augmented/train/x_16150.jpg,../augmented/train/y_16150.jpg
../augmented/train/x_20064.jpg,../augmented/train/y_20064.jpg
../augmented/train/x_21878.jpg,../augmented/train/y_21878.jpg
../augmented/train/x_7641.jpg,../augmented/train/y_7641.jpg
../augmented/train/x_11285.jpg,../augmented/train/y_11285.jpg
../augmented/train/x_18131.jpg,../augmented/train/y_18131.jpg
../augmented/train/x_8122.jpg,../augmented/train/y_8122.jpg
../augmented/train/x_19695.jpg,../augmented/train/y_19695.jpg
../augmented/train/x_22464.jpg,../augmented/train/y_22464.jpg
../augmented/train/x_14083.jpg,../augmented/train/y_14083.jpg
../augmented/train/x_4234.jpg,../augmented/train/y_4234.jpg
../augmented/train/x_20690.jpg,../augmented/train/y_20690.jpg
../augmented/train/x_19446.jpg,../augmented/train/y_19446.jpg
../augmented/train/x_11492.jpg,../augmented/train/y_11492.jpg
../augmented/train/x_21876.jpg,../augmented/train/y_21876.jpg
../augmented/train/x_21951.jpg,../augmented/train/y_21951.jpg
../augmented/train/x_286.jpg,../augmented/train/y_286.jpg
../augmented/train/x_14955.jpg,../augmented/train/y_14955.jpg
../augmented/train/x_18836.jpg,../augmented/train/y_18836.jpg
../augmented/train/x_7998.jpg,../augmented/train/y_7998.jpg
../augmented/train/x_11726.jpg,../augmented/train/y_11726.jpg
../augmented/train/x_14584.jpg,../augmented/train/y_14584.jpg
../augmented/train/x_11626.jpg,../augmented/train/y_11626.jpg
../augmented/train/x_14375.jpg,../augmented/train/y_14375.jpg
../augmented/train/x_234.jpg,../augmented/train/y_234.jpg
../augmented/train/x_1575.jpg,../augmented/train/y_1575.jpg
../augmented/train/x_1556.jpg,../augmented/train/y_1556.jpg
../augmented/train/x_19972.jpg,../augmented/train/y_19972.jpg
../augmented/train/x_23011.jpg,../augmented/train/y_23011.jpg
../augmented/train/x_12595.jpg,../augmented/train/y_12595.jpg
../augmented/train/x_14579.jpg,../augmented/train/y_14579.jpg
../augmented/train/x_18282.jpg,../augmented/train/y_18282.jpg
../augmented/train/x_9793.jpg,../augmented/train/y_9793.jpg
../augmented/train/x_21606.jpg,../augmented/train/y_21606.jpg
../augmented/train/x_22271.jpg,../augmented/train/y_22271.jpg
../augmented/train/x_15764.jpg,../augmented/train/y_15764.jpg
../augmented/train/x_10638.jpg,../augmented/train/y_10638.jpg
../augmented/train/x_16449.jpg,../augmented/train/y_16449.jpg
../augmented/train/x_6490.jpg,../augmented/train/y_6490.jpg
../augmented/train/x_6992.jpg,../augmented/train/y_6992.jpg
../augmented/train/x_5439.jpg,../augmented/train/y_5439.jpg
../augmented/train/x_24126.jpg,../augmented/train/y_24126.jpg
../augmented/train/x_4378.jpg,../augmented/train/y_4378.jpg
../augmented/train/x_11843.jpg,../augmented/train/y_11843.jpg
../augmented/train/x_24692.jpg,../augmented/train/y_24692.jpg
../augmented/train/x_14574.jpg,../augmented/train/y_14574.jpg
../augmented/train/x_22451.jpg,../augmented/train/y_22451.jpg
../augmented/train/x_14204.jpg,../augmented/train/y_14204.jpg
../augmented/train/x_7842.jpg,../augmented/train/y_7842.jpg
../augmented/train/x_15992.jpg,../augmented/train/y_15992.jpg
../augmented/train/x_23660.jpg,../augmented/train/y_23660.jpg
../augmented/train/x_15289.jpg,../augmented/train/y_15289.jpg
../augmented/train/x_16290.jpg,../augmented/train/y_16290.jpg
../augmented/train/x_7273.jpg,../augmented/train/y_7273.jpg
../augmented/train/x_1616.jpg,../augmented/train/y_1616.jpg
../augmented/train/x_9849.jpg,../augmented/train/y_9849.jpg
../augmented/train/x_2964.jpg,../augmented/train/y_2964.jpg
../augmented/train/x_17165.jpg,../augmented/train/y_17165.jpg
../augmented/train/x_16595.jpg,../augmented/train/y_16595.jpg
../augmented/train/x_16252.jpg,../augmented/train/y_16252.jpg
../augmented/train/x_11221.jpg,../augmented/train/y_11221.jpg
../augmented/train/x_8432.jpg,../augmented/train/y_8432.jpg
../augmented/train/x_150.jpg,../augmented/train/y_150.jpg
../augmented/train/x_10116.jpg,../augmented/train/y_10116.jpg
../augmented/train/x_17338.jpg,../augmented/train/y_17338.jpg
../augmented/train/x_14057.jpg,../augmented/train/y_14057.jpg
../augmented/train/x_4967.jpg,../augmented/train/y_4967.jpg
../augmented/train/x_16349.jpg,../augmented/train/y_16349.jpg
../augmented/train/x_8259.jpg,../augmented/train/y_8259.jpg
../augmented/train/x_9406.jpg,../augmented/train/y_9406.jpg
../augmented/train/x_24829.jpg,../augmented/train/y_24829.jpg
../augmented/train/x_24081.jpg,../augmented/train/y_24081.jpg
../augmented/train/x_3059.jpg,../augmented/train/y_3059.jpg
../augmented/train/x_16754.jpg,../augmented/train/y_16754.jpg
../augmented/train/x_16554.jpg,../augmented/train/y_16554.jpg
../augmented/train/x_16656.jpg,../augmented/train/y_16656.jpg
../augmented/train/x_20589.jpg,../augmented/train/y_20589.jpg
../augmented/train/x_21641.jpg,../augmented/train/y_21641.jpg
../augmented/train/x_6469.jpg,../augmented/train/y_6469.jpg
../augmented/train/x_10064.jpg,../augmented/train/y_10064.jpg
../augmented/train/x_19113.jpg,../augmented/train/y_19113.jpg
../augmented/train/x_18597.jpg,../augmented/train/y_18597.jpg
../augmented/train/x_12037.jpg,../augmented/train/y_12037.jpg
../augmented/train/x_21626.jpg,../augmented/train/y_21626.jpg
../augmented/train/x_6728.jpg,../augmented/train/y_6728.jpg
../augmented/train/x_16658.jpg,../augmented/train/y_16658.jpg
../augmented/train/x_16172.jpg,../augmented/train/y_16172.jpg
../augmented/train/x_1138.jpg,../augmented/train/y_1138.jpg
../augmented/train/x_119.jpg,../augmented/train/y_119.jpg
../augmented/train/x_18785.jpg,../augmented/train/y_18785.jpg
../augmented/train/x_24470.jpg,../augmented/train/y_24470.jpg
../augmented/train/x_2666.jpg,../augmented/train/y_2666.jpg
../augmented/train/x_6294.jpg,../augmented/train/y_6294.jpg
../augmented/train/x_9988.jpg,../augmented/train/y_9988.jpg
../augmented/train/x_21741.jpg,../augmented/train/y_21741.jpg
../augmented/train/x_12264.jpg,../augmented/train/y_12264.jpg
../augmented/train/x_7448.jpg,../augmented/train/y_7448.jpg
../augmented/train/x_12169.jpg,../augmented/train/y_12169.jpg
../augmented/train/x_2592.jpg,../augmented/train/y_2592.jpg
../augmented/train/x_3000.jpg,../augmented/train/y_3000.jpg
../augmented/train/x_22002.jpg,../augmented/train/y_22002.jpg
../augmented/train/x_1947.jpg,../augmented/train/y_1947.jpg
../augmented/train/x_11089.jpg,../augmented/train/y_11089.jpg
../augmented/train/x_23680.jpg,../augmented/train/y_23680.jpg
../augmented/train/x_2900.jpg,../augmented/train/y_2900.jpg
../augmented/train/x_15158.jpg,../augmented/train/y_15158.jpg
../augmented/train/x_7766.jpg,../augmented/train/y_7766.jpg
../augmented/train/x_11300.jpg,../augmented/train/y_11300.jpg
../augmented/train/x_1471.jpg,../augmented/train/y_1471.jpg
../augmented/train/x_23610.jpg,../augmented/train/y_23610.jpg
../augmented/train/x_21187.jpg,../augmented/train/y_21187.jpg
../augmented/train/x_1797.jpg,../augmented/train/y_1797.jpg
../augmented/train/x_5922.jpg,../augmented/train/y_5922.jpg
../augmented/train/x_9042.jpg,../augmented/train/y_9042.jpg
../augmented/train/x_3468.jpg,../augmented/train/y_3468.jpg
../augmented/train/x_17532.jpg,../augmented/train/y_17532.jpg
../augmented/train/x_9948.jpg,../augmented/train/y_9948.jpg
../augmented/train/x_15051.jpg,../augmented/train/y_15051.jpg
../augmented/train/x_5045.jpg,../augmented/train/y_5045.jpg
../augmented/train/x_12449.jpg,../augmented/train/y_12449.jpg
../augmented/train/x_21297.jpg,../augmented/train/y_21297.jpg
../augmented/train/x_9290.jpg,../augmented/train/y_9290.jpg
../augmented/train/x_18090.jpg,../augmented/train/y_18090.jpg
../augmented/train/x_4411.jpg,../augmented/train/y_4411.jpg
../augmented/train/x_13571.jpg,../augmented/train/y_13571.jpg
../augmented/train/x_16569.jpg,../augmented/train/y_16569.jpg
../augmented/train/x_11984.jpg,../augmented/train/y_11984.jpg
../augmented/train/x_6373.jpg,../augmented/train/y_6373.jpg
../augmented/train/x_22459.jpg,../augmented/train/y_22459.jpg
../augmented/train/x_23811.jpg,../augmented/train/y_23811.jpg
../augmented/train/x_1140.jpg,../augmented/train/y_1140.jpg
../augmented/train/x_6765.jpg,../augmented/train/y_6765.jpg
../augmented/train/x_514.jpg,../augmented/train/y_514.jpg
../augmented/train/x_15335.jpg,../augmented/train/y_15335.jpg
../augmented/train/x_12339.jpg,../augmented/train/y_12339.jpg
../augmented/train/x_14698.jpg,../augmented/train/y_14698.jpg
../augmented/train/x_12967.jpg,../augmented/train/y_12967.jpg
../augmented/train/x_10046.jpg,../augmented/train/y_10046.jpg
../augmented/train/x_23145.jpg,../augmented/train/y_23145.jpg
../augmented/train/x_1086.jpg,../augmented/train/y_1086.jpg
../augmented/train/x_12734.jpg,../augmented/train/y_12734.jpg
../augmented/train/x_18303.jpg,../augmented/train/y_18303.jpg
../augmented/train/x_23716.jpg,../augmented/train/y_23716.jpg
../augmented/train/x_18543.jpg,../augmented/train/y_18543.jpg
../augmented/train/x_16914.jpg,../augmented/train/y_16914.jpg
../augmented/train/x_14367.jpg,../augmented/train/y_14367.jpg
../augmented/train/x_16759.jpg,../augmented/train/y_16759.jpg
../augmented/train/x_10364.jpg,../augmented/train/y_10364.jpg
../augmented/train/x_2427.jpg,../augmented/train/y_2427.jpg
../augmented/train/x_508.jpg,../augmented/train/y_508.jpg
../augmented/train/x_22250.jpg,../augmented/train/y_22250.jpg
../augmented/train/x_21324.jpg,../augmented/train/y_21324.jpg
../augmented/train/x_15460.jpg,../augmented/train/y_15460.jpg
../augmented/train/x_19440.jpg,../augmented/train/y_19440.jpg
../augmented/train/x_13852.jpg,../augmented/train/y_13852.jpg
../augmented/train/x_8404.jpg,../augmented/train/y_8404.jpg
../augmented/train/x_23239.jpg,../augmented/train/y_23239.jpg
../augmented/train/x_19415.jpg,../augmented/train/y_19415.jpg
../augmented/train/x_24527.jpg,../augmented/train/y_24527.jpg
../augmented/train/x_14513.jpg,../augmented/train/y_14513.jpg
../augmented/train/x_9061.jpg,../augmented/train/y_9061.jpg
../augmented/train/x_3205.jpg,../augmented/train/y_3205.jpg
../augmented/train/x_19347.jpg,../augmented/train/y_19347.jpg
../augmented/train/x_3458.jpg,../augmented/train/y_3458.jpg
../augmented/train/x_23206.jpg,../augmented/train/y_23206.jpg
../augmented/train/x_4521.jpg,../augmented/train/y_4521.jpg
../augmented/train/x_11406.jpg,../augmented/train/y_11406.jpg
../augmented/train/x_6423.jpg,../augmented/train/y_6423.jpg
../augmented/train/x_14245.jpg,../augmented/train/y_14245.jpg
../augmented/train/x_17340.jpg,../augmented/train/y_17340.jpg
../augmented/train/x_7132.jpg,../augmented/train/y_7132.jpg
../augmented/train/x_22925.jpg,../augmented/train/y_22925.jpg
../augmented/train/x_16210.jpg,../augmented/train/y_16210.jpg
../augmented/train/x_18237.jpg,../augmented/train/y_18237.jpg
../augmented/train/x_21020.jpg,../augmented/train/y_21020.jpg
../augmented/train/x_19999.jpg,../augmented/train/y_19999.jpg
../augmented/train/x_19120.jpg,../augmented/train/y_19120.jpg
../augmented/train/x_18083.jpg,../augmented/train/y_18083.jpg
../augmented/train/x_23552.jpg,../augmented/train/y_23552.jpg
../augmented/train/x_632.jpg,../augmented/train/y_632.jpg
../augmented/train/x_19169.jpg,../augmented/train/y_19169.jpg
../augmented/train/x_14194.jpg,../augmented/train/y_14194.jpg
../augmented/train/x_14268.jpg,../augmented/train/y_14268.jpg
../augmented/train/x_24573.jpg,../augmented/train/y_24573.jpg
../augmented/train/x_10655.jpg,../augmented/train/y_10655.jpg
../augmented/train/x_2713.jpg,../augmented/train/y_2713.jpg
../augmented/train/x_4837.jpg,../augmented/train/y_4837.jpg
../augmented/train/x_23877.jpg,../augmented/train/y_23877.jpg
../augmented/train/x_10968.jpg,../augmented/train/y_10968.jpg
../augmented/train/x_10612.jpg,../augmented/train/y_10612.jpg
../augmented/train/x_19401.jpg,../augmented/train/y_19401.jpg
../augmented/train/x_13805.jpg,../augmented/train/y_13805.jpg
../augmented/train/x_14125.jpg,../augmented/train/y_14125.jpg
../augmented/train/x_17564.jpg,../augmented/train/y_17564.jpg
../augmented/train/x_22684.jpg,../augmented/train/y_22684.jpg
../augmented/train/x_4028.jpg,../augmented/train/y_4028.jpg
../augmented/train/x_14483.jpg,../augmented/train/y_14483.jpg
../augmented/train/x_2241.jpg,../augmented/train/y_2241.jpg
../augmented/train/x_4164.jpg,../augmented/train/y_4164.jpg
../augmented/train/x_5975.jpg,../augmented/train/y_5975.jpg
../augmented/train/x_21638.jpg,../augmented/train/y_21638.jpg
../augmented/train/x_3494.jpg,../augmented/train/y_3494.jpg
../augmented/train/x_15197.jpg,../augmented/train/y_15197.jpg
../augmented/train/x_5778.jpg,../augmented/train/y_5778.jpg
../augmented/train/x_15926.jpg,../augmented/train/y_15926.jpg
../augmented/train/x_2567.jpg,../augmented/train/y_2567.jpg
../augmented/train/x_16487.jpg,../augmented/train/y_16487.jpg
../augmented/train/x_22484.jpg,../augmented/train/y_22484.jpg
../augmented/train/x_5859.jpg,../augmented/train/y_5859.jpg
../augmented/train/x_24117.jpg,../augmented/train/y_24117.jpg
../augmented/train/x_14168.jpg,../augmented/train/y_14168.jpg
../augmented/train/x_20568.jpg,../augmented/train/y_20568.jpg
../augmented/train/x_279.jpg,../augmented/train/y_279.jpg
../augmented/train/x_17182.jpg,../augmented/train/y_17182.jpg
../augmented/train/x_21050.jpg,../augmented/train/y_21050.jpg
../augmented/train/x_17147.jpg,../augmented/train/y_17147.jpg
../augmented/train/x_12613.jpg,../augmented/train/y_12613.jpg
../augmented/train/x_21281.jpg,../augmented/train/y_21281.jpg
../augmented/train/x_16499.jpg,../augmented/train/y_16499.jpg
../augmented/train/x_10813.jpg,../augmented/train/y_10813.jpg
../augmented/train/x_9893.jpg,../augmented/train/y_9893.jpg
../augmented/train/x_4166.jpg,../augmented/train/y_4166.jpg
../augmented/train/x_8278.jpg,../augmented/train/y_8278.jpg
../augmented/train/x_23422.jpg,../augmented/train/y_23422.jpg
../augmented/train/x_24423.jpg,../augmented/train/y_24423.jpg
../augmented/train/x_5131.jpg,../augmented/train/y_5131.jpg
../augmented/train/x_4792.jpg,../augmented/train/y_4792.jpg
../augmented/train/x_442.jpg,../augmented/train/y_442.jpg
../augmented/train/x_16803.jpg,../augmented/train/y_16803.jpg
../augmented/train/x_24260.jpg,../augmented/train/y_24260.jpg
../augmented/train/x_11174.jpg,../augmented/train/y_11174.jpg
../augmented/train/x_9084.jpg,../augmented/train/y_9084.jpg
../augmented/train/x_4629.jpg,../augmented/train/y_4629.jpg
../augmented/train/x_22984.jpg,../augmented/train/y_22984.jpg
../augmented/train/x_24766.jpg,../augmented/train/y_24766.jpg
../augmented/train/x_881.jpg,../augmented/train/y_881.jpg
../augmented/train/x_10586.jpg,../augmented/train/y_10586.jpg
../augmented/train/x_18347.jpg,../augmented/train/y_18347.jpg
../augmented/train/x_10880.jpg,../augmented/train/y_10880.jpg
../augmented/train/x_20360.jpg,../augmented/train/y_20360.jpg
../augmented/train/x_12315.jpg,../augmented/train/y_12315.jpg
../augmented/train/x_5084.jpg,../augmented/train/y_5084.jpg
../augmented/train/x_12666.jpg,../augmented/train/y_12666.jpg
../augmented/train/x_3121.jpg,../augmented/train/y_3121.jpg
../augmented/train/x_24685.jpg,../augmented/train/y_24685.jpg
../augmented/train/x_18394.jpg,../augmented/train/y_18394.jpg
../augmented/train/x_18959.jpg,../augmented/train/y_18959.jpg
../augmented/train/x_21029.jpg,../augmented/train/y_21029.jpg
../augmented/train/x_15654.jpg,../augmented/train/y_15654.jpg
../augmented/train/x_3792.jpg,../augmented/train/y_3792.jpg
../augmented/train/x_1000.jpg,../augmented/train/y_1000.jpg
../augmented/train/x_13803.jpg,../augmented/train/y_13803.jpg
../augmented/train/x_1255.jpg,../augmented/train/y_1255.jpg
../augmented/train/x_5862.jpg,../augmented/train/y_5862.jpg
../augmented/train/x_8068.jpg,../augmented/train/y_8068.jpg
../augmented/train/x_20643.jpg,../augmented/train/y_20643.jpg
../augmented/train/x_12936.jpg,../augmented/train/y_12936.jpg
../augmented/train/x_5156.jpg,../augmented/train/y_5156.jpg
../augmented/train/x_7340.jpg,../augmented/train/y_7340.jpg
../augmented/train/x_2169.jpg,../augmented/train/y_2169.jpg
../augmented/train/x_5971.jpg,../augmented/train/y_5971.jpg
../augmented/train/x_14407.jpg,../augmented/train/y_14407.jpg
../augmented/train/x_5824.jpg,../augmented/train/y_5824.jpg
../augmented/train/x_13953.jpg,../augmented/train/y_13953.jpg
../augmented/train/x_22575.jpg,../augmented/train/y_22575.jpg
../augmented/train/x_24252.jpg,../augmented/train/y_24252.jpg
../augmented/train/x_17003.jpg,../augmented/train/y_17003.jpg
../augmented/train/x_21491.jpg,../augmented/train/y_21491.jpg
../augmented/train/x_20510.jpg,../augmented/train/y_20510.jpg
../augmented/train/x_19911.jpg,../augmented/train/y_19911.jpg
../augmented/train/x_3068.jpg,../augmented/train/y_3068.jpg
../augmented/train/x_18599.jpg,../augmented/train/y_18599.jpg
../augmented/train/x_3943.jpg,../augmented/train/y_3943.jpg
../augmented/train/x_3126.jpg,../augmented/train/y_3126.jpg
../augmented/train/x_24148.jpg,../augmented/train/y_24148.jpg
../augmented/train/x_24437.jpg,../augmented/train/y_24437.jpg
../augmented/train/x_1628.jpg,../augmented/train/y_1628.jpg
../augmented/train/x_7618.jpg,../augmented/train/y_7618.jpg
../augmented/train/x_6569.jpg,../augmented/train/y_6569.jpg
../augmented/train/x_822.jpg,../augmented/train/y_822.jpg
../augmented/train/x_4075.jpg,../augmented/train/y_4075.jpg
../augmented/train/x_10321.jpg,../augmented/train/y_10321.jpg
../augmented/train/x_8994.jpg,../augmented/train/y_8994.jpg
../augmented/train/x_1740.jpg,../augmented/train/y_1740.jpg
../augmented/train/x_24303.jpg,../augmented/train/y_24303.jpg
../augmented/train/x_24065.jpg,../augmented/train/y_24065.jpg
../augmented/train/x_7190.jpg,../augmented/train/y_7190.jpg
../augmented/train/x_4658.jpg,../augmented/train/y_4658.jpg
../augmented/train/x_7981.jpg,../augmented/train/y_7981.jpg
../augmented/train/x_24224.jpg,../augmented/train/y_24224.jpg
../augmented/train/x_8468.jpg,../augmented/train/y_8468.jpg
../augmented/train/x_8874.jpg,../augmented/train/y_8874.jpg
../augmented/train/x_6812.jpg,../augmented/train/y_6812.jpg
../augmented/train/x_21486.jpg,../augmented/train/y_21486.jpg
../augmented/train/x_8853.jpg,../augmented/train/y_8853.jpg
../augmented/train/x_2206.jpg,../augmented/train/y_2206.jpg
../augmented/train/x_7532.jpg,../augmented/train/y_7532.jpg
../augmented/train/x_21467.jpg,../augmented/train/y_21467.jpg
../augmented/train/x_3756.jpg,../augmented/train/y_3756.jpg
../augmented/train/x_10782.jpg,../augmented/train/y_10782.jpg
../augmented/train/x_21388.jpg,../augmented/train/y_21388.jpg
../augmented/train/x_24835.jpg,../augmented/train/y_24835.jpg
../augmented/train/x_6749.jpg,../augmented/train/y_6749.jpg
../augmented/train/x_1648.jpg,../augmented/train/y_1648.jpg
../augmented/train/x_23832.jpg,../augmented/train/y_23832.jpg
../augmented/train/x_3299.jpg,../augmented/train/y_3299.jpg
../augmented/train/x_21261.jpg,../augmented/train/y_21261.jpg
../augmented/train/x_6225.jpg,../augmented/train/y_6225.jpg
../augmented/train/x_22009.jpg,../augmented/train/y_22009.jpg
../augmented/train/x_14873.jpg,../augmented/train/y_14873.jpg
../augmented/train/x_5433.jpg,../augmented/train/y_5433.jpg
../augmented/train/x_12688.jpg,../augmented/train/y_12688.jpg
../augmented/train/x_14101.jpg,../augmented/train/y_14101.jpg
../augmented/train/x_10772.jpg,../augmented/train/y_10772.jpg
../augmented/train/x_7800.jpg,../augmented/train/y_7800.jpg
../augmented/train/x_321.jpg,../augmented/train/y_321.jpg
../augmented/train/x_6658.jpg,../augmented/train/y_6658.jpg
../augmented/train/x_9943.jpg,../augmented/train/y_9943.jpg
../augmented/train/x_22144.jpg,../augmented/train/y_22144.jpg
../augmented/train/x_22727.jpg,../augmented/train/y_22727.jpg
../augmented/train/x_20482.jpg,../augmented/train/y_20482.jpg
../augmented/train/x_2389.jpg,../augmented/train/y_2389.jpg
../augmented/train/x_3189.jpg,../augmented/train/y_3189.jpg
../augmented/train/x_24785.jpg,../augmented/train/y_24785.jpg
../augmented/train/x_17569.jpg,../augmented/train/y_17569.jpg
../augmented/train/x_11797.jpg,../augmented/train/y_11797.jpg
../augmented/train/x_12454.jpg,../augmented/train/y_12454.jpg
../augmented/train/x_10430.jpg,../augmented/train/y_10430.jpg
../augmented/train/x_24819.jpg,../augmented/train/y_24819.jpg
../augmented/train/x_22760.jpg,../augmented/train/y_22760.jpg
../augmented/train/x_991.jpg,../augmented/train/y_991.jpg
../augmented/train/x_1103.jpg,../augmented/train/y_1103.jpg
../augmented/train/x_23435.jpg,../augmented/train/y_23435.jpg
../augmented/train/x_9821.jpg,../augmented/train/y_9821.jpg
../augmented/train/x_4062.jpg,../augmented/train/y_4062.jpg
../augmented/train/x_786.jpg,../augmented/train/y_786.jpg
../augmented/train/x_21379.jpg,../augmented/train/y_21379.jpg
../augmented/train/x_23681.jpg,../augmented/train/y_23681.jpg
../augmented/train/x_8999.jpg,../augmented/train/y_8999.jpg
../augmented/train/x_13379.jpg,../augmented/train/y_13379.jpg
../augmented/train/x_23196.jpg,../augmented/train/y_23196.jpg
../augmented/train/x_12878.jpg,../augmented/train/y_12878.jpg
../augmented/train/x_5631.jpg,../augmented/train/y_5631.jpg
../augmented/train/x_1677.jpg,../augmented/train/y_1677.jpg
../augmented/train/x_16193.jpg,../augmented/train/y_16193.jpg
../augmented/train/x_13206.jpg,../augmented/train/y_13206.jpg
../augmented/train/x_13672.jpg,../augmented/train/y_13672.jpg
../augmented/train/x_22496.jpg,../augmented/train/y_22496.jpg
../augmented/train/x_18995.jpg,../augmented/train/y_18995.jpg
../augmented/train/x_9860.jpg,../augmented/train/y_9860.jpg
../augmented/train/x_20960.jpg,../augmented/train/y_20960.jpg
../augmented/train/x_3649.jpg,../augmented/train/y_3649.jpg
../augmented/train/x_764.jpg,../augmented/train/y_764.jpg
../augmented/train/x_2147.jpg,../augmented/train/y_2147.jpg
../augmented/train/x_9839.jpg,../augmented/train/y_9839.jpg
../augmented/train/x_4233.jpg,../augmented/train/y_4233.jpg
../augmented/train/x_21458.jpg,../augmented/train/y_21458.jpg
../augmented/train/x_14146.jpg,../augmented/train/y_14146.jpg
../augmented/train/x_18210.jpg,../augmented/train/y_18210.jpg
../augmented/train/x_4540.jpg,../augmented/train/y_4540.jpg
../augmented/train/x_3480.jpg,../augmented/train/y_3480.jpg
../augmented/train/x_20825.jpg,../augmented/train/y_20825.jpg
../augmented/train/x_9525.jpg,../augmented/train/y_9525.jpg
../augmented/train/x_20726.jpg,../augmented/train/y_20726.jpg
../augmented/train/x_16263.jpg,../augmented/train/y_16263.jpg
../augmented/train/x_2661.jpg,../augmented/train/y_2661.jpg
../augmented/train/x_7888.jpg,../augmented/train/y_7888.jpg
../augmented/train/x_20836.jpg,../augmented/train/y_20836.jpg
../augmented/train/x_20156.jpg,../augmented/train/y_20156.jpg
../augmented/train/x_13248.jpg,../augmented/train/y_13248.jpg
../augmented/train/x_9364.jpg,../augmented/train/y_9364.jpg
../augmented/train/x_6651.jpg,../augmented/train/y_6651.jpg
../augmented/train/x_19708.jpg,../augmented/train/y_19708.jpg
../augmented/train/x_1965.jpg,../augmented/train/y_1965.jpg
../augmented/train/x_21355.jpg,../augmented/train/y_21355.jpg
../augmented/train/x_20972.jpg,../augmented/train/y_20972.jpg
../augmented/train/x_4809.jpg,../augmented/train/y_4809.jpg
../augmented/train/x_19967.jpg,../augmented/train/y_19967.jpg
../augmented/train/x_12830.jpg,../augmented/train/y_12830.jpg
../augmented/train/x_18081.jpg,../augmented/train/y_18081.jpg
../augmented/train/x_15241.jpg,../augmented/train/y_15241.jpg
../augmented/train/x_14622.jpg,../augmented/train/y_14622.jpg
../augmented/train/x_8914.jpg,../augmented/train/y_8914.jpg
../augmented/train/x_21320.jpg,../augmented/train/y_21320.jpg
../augmented/train/x_13626.jpg,../augmented/train/y_13626.jpg
../augmented/train/x_16315.jpg,../augmented/train/y_16315.jpg
../augmented/train/x_14151.jpg,../augmented/train/y_14151.jpg
../augmented/train/x_23826.jpg,../augmented/train/y_23826.jpg
../augmented/train/x_15691.jpg,../augmented/train/y_15691.jpg
../augmented/train/x_16095.jpg,../augmented/train/y_16095.jpg
../augmented/train/x_4343.jpg,../augmented/train/y_4343.jpg
../augmented/train/x_14392.jpg,../augmented/train/y_14392.jpg
../augmented/train/x_9850.jpg,../augmented/train/y_9850.jpg
../augmented/train/x_16228.jpg,../augmented/train/y_16228.jpg
../augmented/train/x_17235.jpg,../augmented/train/y_17235.jpg
../augmented/train/x_23838.jpg,../augmented/train/y_23838.jpg
../augmented/train/x_12973.jpg,../augmented/train/y_12973.jpg
../augmented/train/x_18927.jpg,../augmented/train/y_18927.jpg
../augmented/train/x_13560.jpg,../augmented/train/y_13560.jpg
../augmented/train/x_15019.jpg,../augmented/train/y_15019.jpg
../augmented/train/x_13369.jpg,../augmented/train/y_13369.jpg
../augmented/train/x_718.jpg,../augmented/train/y_718.jpg
../augmented/train/x_7217.jpg,../augmented/train/y_7217.jpg
../augmented/train/x_23302.jpg,../augmented/train/y_23302.jpg
../augmented/train/x_19182.jpg,../augmented/train/y_19182.jpg
../augmented/train/x_1915.jpg,../augmented/train/y_1915.jpg
../augmented/train/x_17808.jpg,../augmented/train/y_17808.jpg
../augmented/train/x_23308.jpg,../augmented/train/y_23308.jpg
../augmented/train/x_13180.jpg,../augmented/train/y_13180.jpg
../augmented/train/x_12134.jpg,../augmented/train/y_12134.jpg
../augmented/train/x_17604.jpg,../augmented/train/y_17604.jpg
../augmented/train/x_21119.jpg,../augmented/train/y_21119.jpg
../augmented/train/x_9805.jpg,../augmented/train/y_9805.jpg
../augmented/train/x_23402.jpg,../augmented/train/y_23402.jpg
../augmented/train/x_15099.jpg,../augmented/train/y_15099.jpg
../augmented/train/x_22523.jpg,../augmented/train/y_22523.jpg
../augmented/train/x_8743.jpg,../augmented/train/y_8743.jpg
../augmented/train/x_15784.jpg,../augmented/train/y_15784.jpg
